date,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
952913PH060300R,69.3,72.1,2.8,0,0,307.3,312.55,5.25,46.2,46.2,23.1,63.7
952913PH060400R,4439.05,4699.625,4976.6500000000005,5147.8,7147.875,7646.1,6817.475,6759.2,5176.325000000001,4615.2750000000005,5236.875,5551.5250000000005
952913PH060500R,1351.7,2030.1750000000002,2266.425,1732.5000000000005,1255.6250000000002,1830.15,1397.025,1310.2250000000001,1050.4,615.3500000000001,1469.3000000000002,1788.5000000000002
952918PC070200A,0,0,0,0,0,0,0,0,0,0,0,0
952918PT070200A,320.25,321.75,204.75,0,0,0,0,0,0,0,0,0
952918PT070300A,2201.255,2427.565,869.625,5.684341886080802e-14,-2.624999999999943,-2.624999999999943,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14,5.684341886080802e-14
952918PT070350A,663,609.375,394.875,0,0,0,0,0,0,0,0,0
952944PC042000J,997.88,1325.22,1862.25,1486.6799999999998,1037.6599999999999,1774.37,1458.34,734.8899999999999,574.7299999999999,725.01,1630.85,1733.81
952944PT021000J,6795.450000000001,6565.500000000001,6243.300000000001,4871.85,5274.300000000001,10034.7,8331,4755.6,5715.75,5920.740000000001,10693.14,10066.2
952980PC031000A,0,0,0,0,0,0,0,0,0,0,0,0
952980PC031000J,1537.65,1429.8000000000002,1706.5500000000002,1821.4499999999998,2073.8999999999996,1775.25,1532.4,1687.0500000000002,1159.0500000000002,735.9000000000001,1253.5500000000002,1784.5000000000002
952980PC042000J,1488.5,821.99,838.6300000000001,1343.81,2008.7600000000002,1501.3700000000001,824.5900000000001,1159.0800000000002,1429.2200000000003,929.6300000000001,852.6700000000001,1351.22
953053PC050500A,0,0,0,0,0,0,0,0,0,0,0,0
953053PC051000A,0,0,0,0,0,0,0,0,0,0,0,0
953054PC031000N,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
953065PC010180J,0,0,0,0,0,0,0,0,0,0,0,0
953065PC010200A,9097.65,16222.935,12207.824999999999,2758.619999999999,4763.069999999998,6554.654999999999,4974.9,6682.995,7730.07,5342.669999999999,1720.1699999999992,814.544999999999
953065PC010200J,0,0,0,0,0,0,0,0,0,0,0,0
953065PC030500A,319.65000000000003,151.8,300.75000000000006,464.1000000000001,319.80000000000007,521.85,553.0500000000001,252.15000000000003,243.3,254.40000000000003,230.10000000000002,157.65000000000003
953065PC031000A,6662.1,5800.35,5870.85,6231.1500000000015,7407.450000000001,7161.1500000000005,5672.4000000000005,6111.9000000000005,6002.700000000001,4688.1,4859.85,4448.550000000001
953065PC050500A,2824.96,1883.1999999999996,2643.2,3015.04,3388.3199999999997,3460.9599999999996,3035.8399999999997,2939.8399999999997,3169.5999999999995,2990.8799999999997,3344.16,2802.3999999999996
953065PC050500F,0,0,0,0,0,0,0,0,0,0,0,0
953065PC050750A,0,0,0,0,0,0,0,0,45.92,45.92,0,0
953065PC051000A,1275.6799999999998,925.5999999999998,1203.9999999999998,1302.7199999999998,1544.3199999999997,1425.9199999999998,1247.84,1395.6799999999998,1259.84,1406.7199999999998,1894.08,1875.84
953065PC051000F,0,0,0,0,0,0,0,0,0,0,0,0
953065PC060200A,2446.315,2985.565,2419.88,2742.38,3154.69,2530.69,2354.065,2439.19,1761.94,2196.94,1848.94,1474.875
953065PC060350A,4910.8150000000005,3505.69,5515.6900000000005,6073.3150000000005,5306.8150000000005,5248.13,4440.5650000000005,4517.4400000000005,4643.8150000000005,5101.5,5370.9400000000005,5061.5650000000005
953065PC060500A,851.3999999999999,867.96,1363.6799999999998,1277.82,1071.1799999999998,1071.36,1009.26,977.4,1019.7,1225.26,1305.9,1017.1800000000001
953065PC060500F,352.5800000000001,367.8800000000001,437.7500000000001,212.5000000000001,226.7800000000001,227.6300000000001,0.8500000000000995,9.947598300641403e-14,9.947598300641403e-14,9.947598300641403e-14,9.947598300641403e-14,9.947598300641403e-14
953065PC070200A,4932.1900000000005,3627.19,5807.625,5519.25,5248.5,5995.125,4630.5,3757.5,4504.5,4951.875,5265.5650000000005,5546.8150000000005
953065PC070250A,210.565,116.815,214.315,116.625,19.125,120.565,120.565,0,73.125,119.815,46.69,237.94
953065PC070330F,86.53000000000003,2.842170943040401e-14,87.72000000000003,107.61000000000003,85.34000000000003,65.45000000000003,82.79000000000003,82.79000000000003,88.74000000000002,160.48000000000002,124.95000000000002,100.98000000000003
953065PT070200A,915,118.5,1267.315,1294.13,116.065,1063.69,1063.69,-5.684341886080802e-14,118.12499999999994,118.12499999999994,340.49999999999994,675
953065PT070200F,585.75,684.1899999999999,682.6899999999999,115.5,120,240.19000000000003,355.505,659.065,834.375,527.44,116.81500000000001,626.8149999999999
953065PT070250A,170.625,255.94,181.505,445.505,464.44,228.565,113.44,114.565,114.565,214.5,340.315,237.94
953065PT070330A,0,0,84.19,84.19,0,87.19,87.19,0,0,0,83.065,83.065
953068PC030500A,794.6999999999999,676.95,561.6,706.1999999999999,532.35,663.45,833.4,678.6,584.25,847.1999999999999,809.4599999999999,395.60999999999996
953068PC031000A,7425.15,5906.700000000001,5034.15,4069.95,3153.1499999999996,4154.1,4767.450000000001,4236,4877.74,5583.16,5132.74,4302.12
953072PC031000A,0,0,0,0,254.4,774.15,519.75,265.65,265.65,1273.3,2031.6999999999998,1535.3600000000001
953072PC081000A,0,0,0,0,0,0,0,0,0,0,0,0
953082PC031000A,1827.6,1791.6,3309.8999999999996,3640.95,3342.2999999999997,4188.9,4669.3499999999995,4530.3,3227.25,1937.5499999999997,2784.8999999999996,4283.55
953082PC031000F,0,0,0,0,0,0,0,0,0,0,0,0
953148PM100500J,0,0,0,0,0,0,0,9.1,12.6,3.5,0,0
953148PM100750J,0,81.2,118.82,257.42,341.46000000000004,240.1,407.4,323.96,120.68,350,264.32,92.54000000000002
953148PM101000J,472.11999999999995,981.26,1631.84,1253.4199999999998,970.62,1643.6,2077.3199999999997,1771.98,1584.52,2272.06,2588.6,2097.7599999999998
953250PC030500A,2754.6000000000004,2739.15,2650.3500000000004,1376.4000000000003,936.0000000000003,903.9000000000003,1494.3000000000004,2246.55,2040.9000000000003,2236.8000000000006,2229.0000000000005,3349.4100000000003
953250PC031000A,735.15,1080.9,815.7,305.25,207.59999999999997,217.34999999999997,567.45,656.1,593.25,727.6500000000001,601.6500000000001,865.2
953250PT070200A,409.5000000000001,1254.19,1257.19,120.00000000000011,120.37500000000011,481.3150000000001,555.19,724.5000000000001,931.69,873.3800000000001,766.69,1111.875
953250PT070300A,0,2398.125,2399.625,1171.315,1343.065,1165.69,2125.315,3303.94,2797.69,3165.75,3325.5,4127.815
953250PT070350A,1605.375,3161.815,2175.005,281.4400000000001,1294.125,1617.19,1311.38,1752.7549999999999,1698.94,1946.625,2179.875,2944.315
953258PC020500A,0,0,0,0,0,0,0,0,0,0,0,0
953258PC021000J,0,0,0,0,0,0,0,0,0,0,0,0
953258PC060200F,629.0000000000002,714.0000000000002,1340.2800000000002,1717.1700000000003,1542.0700000000004,1789.5900000000004,1574.3700000000003,1185.7500000000002,1621.6300000000003,1157.8700000000003,796.2800000000002,1607.5200000000002
953258PC060500J,1688.4,3066.84,3306.78,2760.48,3042.4500000000003,2898.09,1997.4600000000003,3426.1200000000003,3816.36,2965.86,2353.5,1555.02
953258PT020500A,3504.3,2927.8500000000004,2960.8500000000004,2081.7000000000003,2083.9500000000003,2222.4,2259.4500000000003,2545.65,1959.3000000000002,1451.1000000000001,2134.35,3445.5
953258PT020750A,241.95,108.14999999999999,243.14999999999998,220.34999999999997,186.75,179.85,260.7,393.75,384.15,269.1,197.10000000000002,324
953258PT021000A,1628.9999999999998,1666.1999999999998,1975.35,2245.65,3620.85,4196.1,2204.25,370.49999999999983,668.8499999999998,681.8999999999997,701.3999999999997,2001.7499999999998
953258PT070200A,0,0,0,0,0,0,0,0,0,0,0,0
953258PT070330A,0,0,0,0,0,0,0,0,0,0,0,0
953258PT070350A,0,0,0,0,0,0,0,0,0,0,0,0
953355PC042000J,165.62,-7.105427357601002e-15,-7.105427357601002e-15,66.03999999999999,66.03999999999999,113.75,282.88,337.47999999999996,168.35,-7.105427357601002e-15,172.25,340.21
953413PC021000J,1874.1000000000001,1355.5500000000002,1677.15,2220.15,1473,3196.8,4168.5,2078.4,602.4000000000001,2871.3,3410.2500000000005,929.7
953413PC031000A,0,0,0,0,0,0,0,0,0,0,0,0
953413PC031000J,-2.842170943040401e-14,-2.842170943040401e-14,666.15,844.3499999999999,822.7499999999999,1150.8,506.25,2122.05,2676.6,917.25,1130.06,1021.76
953413PC070150A,0,0,0,0,0,0,0,0,0,0,0,0
953413PC070200J,2613.375,1683.565,3909.755,6044.815,4551.19,6072.38,4661.44,1922.25,1193.44,32.44,469.875,469.875
953413PC070350F,0,0,0,0,0,0,0,0,0,0,0,0
953413PC070350J,39,84.565,331.505,246.94,0,425.065,425.065,271.875,271.875,263.44,263.44,88.69
953413PT020500J,0,0,0,0,0,0,0,0,0,0,0,0
953413PT021000J,848.1,1286.25,1731.3,2489.7,1692.45,974.7,713.1,4.20000000000006,4.20000000000006,121.95000000000006,204.00000000000006,238.95000000000005
953433PC070200J,0,0,0,0,0,0,0,0,0,0,0,0
953433PT070200J,0,0,0,0,0,0,0,0,0,0,0,0
953460PT020500A,0,0,0,0,0,0,0,0,0,0,0,29.85
953460PT020500J,0,0,0,0,0,0,0,0,0,0,0,0
953460PT021000J,1393.35,1669.35,2136.45,1673.6999999999998,1430.25,1640.4,1347,1618.5,1662.4499999999998,1889.5500000000002,1656.15,1648.5
953483PC041000J,0,0,0,0,0,0,1.5,1.5,0,0,0,0
953483PC041500J,0,0,0,0,0,0,1.56,1.56,0,0,0,0
953483PC042000J,140.66,95.94,144.95,166.39999999999998,94.89999999999999,72.02,117.13,117.52,119.47,120.12,146.12,145.6
953546PC031000J,0,0,0,0,0,0,0,0,0,0,0,0
953546PC042000J,1145.4299999999998,735.67,977.5999999999999,1069.25,428.9999999999999,681.7199999999999,784.6799999999998,840.97,800.02,760.3699999999999,995.4099999999999,817.18
953546PC081000J,0,0,0,0,0,0,0,0,0,0,0,0
953604PC010200A,490.935,0,0,0,486.45,972.21,485.76,0,487.83,487.83,0,0
953604PC010200J,0,457.815,940.47,482.655,0,0,1288.575,2012.73,1614.255,890.1,0,0
953604PC050500A,0,0,140,140,0,0,0,0,0,0,0,0
953604PC050500F,0,0,0,0,0,0,0,0,0,0,0,0
953604PC051000A,2545.6,354.08000000000004,1705.2800000000002,2814.08,2299.52,1335.04,2219.68,4066.56,2838.4,1738.2400000000002,2115.36,1916.3200000000002
953604PC051000F,573.3,288.15000000000003,271.65000000000003,313.8,393.6,864.6,746.25,78.75000000000003,348,612.3000000000001,533.1,580.6500000000001
953604PC051000J,390.72,117.12,1.2434497875801753e-14,118.56000000000002,118.56000000000002,1.2434497875801753e-14,771.52,771.52,1.2434497875801753e-14,310.08,768.8,599.84
953604PC051000N,0,0,0,0,0,0,0,192.32,192.32,0,0,38.88
953614PC031000A,0,0,0,0,0,0,0,0,0,0,0,0
953628PS--------0078B,385408,393908,517484,400712,286552,549536,487376,292904,320232,331134.5,337022.5,368728
953628PS--------0078L,353896,387240,497707.2,386869.2,365706,421440,384363,374643,324136,334504,323184,325728
953628PSFA1000J-R020C,3917.46,3521.7649999999994,4509.15,3407.125,3324.535,4838.77,4263.804999999999,3587.1699999999996,4156.13,4079.56,3054.1849999999995,2943.575
953628PSFA1000J-R020V,0,0,0,0,0,0,0,0,0,0,0,0
953628PS------------P,0,0,0,0,0,0,0,0,0,0,0,0
953628PS------------S,0,0,0,0,0,0,0,0,0,0,0,0
953633PC050500F,0,0,0,0,0,0,0,0,0,0,0,0
953633PC050750F,0,0,0,0,0,0,0,0,0,0,0,0
953633PC051100F,0,0,0,0,0,0,0,0,0,0,0,0
953663PC050500F,172.00000000000006,694.24,1627.3600000000001,979.04,473.59999999999997,665.1199999999999,894.8799999999999,657.4399999999999,553.28,879.3599999999999,693.9200000000001,1446.88
953663PC051000F,0,0,38.4,38.4,0,0,0,0,0,0,0,0
953663PC051000J,-2.842170943040401e-14,-2.842170943040401e-14,37.91999999999997,37.91999999999997,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14
953663PC060250F,0,0,0,0,0,0,0,0,0,0,0,0
953663PC060375F,0,73.61,217.26,217.60000000000002,73.95,74.97,74.97,0,0,74.46,74.46,0
953663PC060500F,-1.4210854715202004e-14,207.22999999999996,207.22999999999996,-1.4210854715202004e-14,-1.4210854715202004e-14,71.90999999999998,71.90999999999998,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14
953663PE060250F,99.62,97.92,199.24,399.5,298.18,189.55,285.94,96.38999999999999,-1.4210854715202004e-14,87.37999999999998,87.37999999999998,95.19999999999999
953663PE060375F,75.48,72.76,292.74,219.98,293.93,293.93,0,0,0,0,0,0
953663PE060400F,-2.275957200481571e-14,-2.275957200481571e-14,-2.275957200481571e-14,-2.275957200481571e-14,-2.275957200481571e-14,-2.275957200481571e-14,-2.275957200481571e-14,374,739.3299999999999,665.38,300.05,146.53999999999996
953663PE060500F,60.17999999999999,288.15,575.79,287.64,-1.4210854715202004e-14,295.8,369.07,73.26999999999998,-1.4210854715202004e-14,213.69,213.69,290.53
953675PC042000J,575.38,433.28999999999996,719.29,867.7499999999999,292.7599999999999,427.56999999999994,572.6499999999999,434.3299999999999,286.5199999999999,432.8999999999999,586.17,585.91
953735PC031000A,11471.249999999998,8928.449999999999,12308.509999999998,11292.999999999998,11560.16,12871.199999999999,12582.719999999998,14629.599999999999,14341.119999999999,13182.879999999997,13665.119999999999,15111.839999999997
953735PC050500F,652.32,213.60000000000002,144.00000000000003,308.48,290.56,270.40000000000003,409.28000000000003,474.08000000000004,209.12000000000006,129.44000000000005,172.00000000000006,143.04000000000005
953735PC051000A,0,0,0,0,0,0,0,0,0,0,0,39.04
953735PC051000F,839.0400000000001,174.08000000000007,228.48000000000005,432.00000000000006,442.0800000000001,464.9600000000001,675.0400000000001,724.0000000000001,275.36000000000007,239.20000000000005,534.4000000000001,450.08000000000004
953735PC051000J,0,0,0,0,0,0,4.48,4.48,0,0,0,0
953735PC081000A,0,0,0,0,0,0,0,0,0,0,0,0
953789PC030500F,49.650000000000006,142.8,191.25,98.1,7.105427357601002e-15,7.105427357601002e-15,49.800000000000004,192,142.2,133.65,145.05,11.400000000000007
953789PC030750F,195.30000000000024,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13
953789PC031000A,0,0,0,0,0,0,0,0,0,3,3,0
953789PC031000F,5310.9,6891.299999999999,5537.8499999999995,3020.5499999999993,3547.6499999999996,3473.6999999999994,4265.7,5975.999999999999,7576.799999999999,8180.549999999999,8198.55,6709.499999999999
953789PC031100F,-7.105427357601002e-15,-7.105427357601002e-15,-7.105427357601002e-15,-7.105427357601002e-15,-7.105427357601002e-15,-7.105427357601002e-15,-7.105427357601002e-15,-7.105427357601002e-15,-7.105427357601002e-15,-7.105427357601002e-15,-7.105427357601002e-15,-7.105427357601002e-15
953789PC060300F,0,0,0,0,0,0,0,0,0,0,0,371.79
953789PC060350A,0,0,0,0,0,0,0,0,0,0,6.94,6.94
953789PC060500F,0,0,14.959999999999999,235.96,293.76,145.51999999999998,2726.97,4748.44,2242.13,445.90999999999985,575.4499999999998,265.70999999999987
953791PC031000A,4160.1,5123.4,5569.2,4602.6,5052.75,6201.15,3750.6,2286.8999999999996,2715.3199999999997,3553.52,4572.04,4413.19
953791PC031000J,0,0,0,0,0,0,0,0,0,0,0,0
953797PC031000J,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14,-2.842170943040401e-14
953797PC070250J,0,0,0,0,0,0,0,114.94,114.94,0,0,0
953797PC070330J,0,79.69,79.69,0,0,0,0,146.25,146.25,109.69,109.69,0
953825PC031000A,20.85,0,0,0,0,0,0,0,0,0,0,0
953880PC060400J,0,0,0,0,0,0,0,0,0,0,0,0
953880PC060500J,8189.46,5577.3,6102.18,7694.460000000001,7677.540000000001,9674.820000000002,10166.04,9084.06,8562.24,7639.920000000001,8156.700000000001,8114.220000000001
953923PC021000J,0,0,0,0,0,0,0,0,0,0,0,0
953923PC042000J,590.8499999999999,570.18,540.28,523.51,687.96,794.8199999999999,563.03,612.95,674.9599999999999,557.18,751.27,845.13
953923PC051000J,454.08,440.15999999999997,267.20000000000005,461.76,622.72,507.36,232.16000000000003,465.44000000000005,463.36,381.28,690.88,687.2
953923PC051000W,77.28,0,74.4,74.4,79.04,79.04,0,116.8,116.8,109.44,225.76,116.32
953923PC091500J,0,0,0,0,27.75,27.75,0,0,58.25,58.25,27.5,27.5
953923PT020500J,0,0,0,0,0,0,0,0,0,0,211.5,211.5
953923PT020500W,0,0,0,0,0,0,0,0,0,0,264.15,264.15
953923PT021000J,995.1,1099.2,1011.3,1200.9,1434.3,1282.65,939,1027.65,1453.5,1711.5,1727.8500000000001,1510.8000000000002
953923PT021000W,0,0,0,0,0,0,0,0,0,0,110.25,110.25
954015PC051000A,0,115.52,115.52,0,0,0,0,0,0,0,0,0
954030PC042000J,488.67,655.07,166.4,232.18,287.56,185.38,376.74,364.13,420.68,429,125.71,55.64
954030PC051000A,2831.2,3095.68,2084.9599999999996,1955.0399999999997,2093.5999999999995,1167.9999999999995,1577.2799999999997,2274.3999999999996,1818.5599999999997,1635.8399999999997,2155.0399999999995,2044.3199999999997
954030PC051000J,324.1599999999999,193.11999999999995,609.92,455.67999999999995,194.23999999999995,271.8399999999999,194.87999999999994,153.59999999999994,304.63999999999993,343.99999999999994,189.43999999999994,230.55999999999992
954030PC070200A,0,0,0,0,0,0,0,0,0,0,0,0
954030PC070200J,0,0,0,0,0,0,0,0,0,0,0,0
954090PC031000A,12697.050000000001,13479.75,13023.75,12057.900000000001,10510.35,11535,12054.45,11445.300000000001,11943.45,11698.2,11725.95,12530.320000000002
954090PC051000A,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13,2.2737367544323206e-13
954168PC031000A,2692.95,2426.9999999999995,3585.5999999999995,5216.0999999999995,5005.65,3553.95,3097.95,3188.0999999999995,3397.2,3645.5999999999995,3452.5099999999993,2677.2799999999997
954168PC031000F,0,2.55,2.55,0,0,0,0,0,0,0,0,0
954168PC050500A,0,0,1.6,1.6,0,0,0,0,0,0,0,0
954168PC050750A,0,0,0,0,0,0,0,0,0,0,0,0
954168PC051000A,2983.68,4542.08,4219.84,4640.639999999999,6352.96,5586.88,3878.24,5476.8,5610.88,2435.5199999999995,1639.5199999999995,3816.4799999999996
954168PC051000J,0,2.56,2.56,0,0,0,0,0,0,0,0,0
954179PC050500A,0,0,0,0,0,0,0,0,0,0,0,0
954179PC051000A,-2.1316282072803006e-14,-2.1316282072803006e-14,-2.1316282072803006e-14,-2.1316282072803006e-14,-2.1316282072803006e-14,-2.1316282072803006e-14,-2.1316282072803006e-14,-2.1316282072803006e-14,-2.1316282072803006e-14,-2.1316282072803006e-14,-2.1316282072803006e-14,-2.1316282072803006e-14
954259PC042000J,356.33,356.33,193.18,381.68,380.12,380.64,376.22,187.2,228.28,544.83,339.56,23.00999999999999
954259PC051000A,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15
954358PC051000J,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14,-5.684341886080802e-14
954526PC042000J,0,0,0,0,0,0,0,0,0,0,0,0
954542PC042000J,0,0,0,0,0,0,0,0,0,0,0,0
954542PC051000J,210.07999999999998,210.07999999999998,157.11999999999998,413.43999999999994,256.31999999999994,276.64,729.2800000000001,452.64,-2.842170943040401e-14,77.27999999999997,305.28,546.0799999999999
954598PC021000J,0,0,0,0,0,0,0,0,0,0,0,0
954598PC060200A,0,0,0,0,0,0,0,0,0,0,0,0
954598PC060500J,-1.3322676295501878e-15,-1.3322676295501878e-15,-1.3322676295501878e-15,-1.3322676295501878e-15,-1.3322676295501878e-15,-1.3322676295501878e-15,-1.3322676295501878e-15,-1.3322676295501878e-15,-1.3322676295501878e-15,-1.3322676295501878e-15,-1.3322676295501878e-15,-1.3322676295501878e-15
954598PT020500J,0,0,0,0,0,0,0,0,0,0,0,0
954598PT021000J,0,0,0,0,0,0,0,0,0,0,0,0
954613PC050500F,603.68,429.92,310.56,139.04,139.04,8.881784197001252e-15,548.64,548.64,201.44,670.5600000000001,925.9200000000001,1736.96
954613PC051000F,2221.2000000000003,2687.25,2917.65,2035.3500000000001,1418.7000000000003,1781.4000000000003,2471.55,1313.8500000000001,451.8000000000001,1419.9,3226.9500000000003,7536.299999999999
954669PC031000A,1828.8,1569.6,1062.45,760.05,1542.8999999999999,1560.75,1558.9499999999998,1300.5,1315.65,1627.6,1620.07,1837.7899999999997
954669PC051000A,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14
954705PC070200F,119.84999999999995,236.63999999999996,116.78999999999996,-4.263256414560601e-14,120.18999999999997,120.18999999999997,-4.263256414560601e-14,278.9699999999999,388.9599999999999,109.98999999999997,-4.263256414560601e-14,-4.263256414560601e-14
954705PC070200J,1030.875,1001.815,801.94,2244.94,2724.94,1189.125,804.1899999999998,804.1899999999998,230.43999999999988,541.3149999999998,310.8749999999999,419.2499999999999
954705PC070250A,0,0,0,0,0,0,0,0,0,0,0,0
954705PC070250J,111.565,225.005,221.065,107.625,0,235.875,310.875,75,116.625,233.44,116.815,0
954705PC070300F,0,0,0,0,0,0,0,1.02,1.02,0,0,0
954705PT070200F,0,0,19.689999999999998,131.20999999999998,318.75,232.39,136.51,111.35,-3.552713678800501e-15,-3.552713678800501e-15,-3.552713678800501e-15,-3.552713678800501e-15
954705PT070250A,0,0,0,0,0,0,0,0,0,0,0,0
954705PT070250J,0,0,0,0,60.565,60.565,0,0,0,0,0,0
954705PT070300F,0,0,0,0,0,0,0,0,10.5,10.5,0,0
954707PC080500A,0,0,0,0,0,0,0,0,0,0,0,0
954707PC080500F,0,0,0,0,0,0,0,0,0,0,0,12.6
954707PC081000A,0,0,0,0,0,0,0,0,0,0,0,10.8
954707PT081000A,219.9,219.9,0,0,0,0,151.65,151.65,0,0,0,0
954717PC050500F,364.8,0,92,92,87.84,458.4,370.56,0,0,0,0,94.4
954721PC051000A,38.720000000000006,7.105427357601002e-15,345.44,420,74.56,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15
954721PC051000J,38.88,38.88,0,0,0,0,0,0,0,0,0,0
954721PC051000P,18.880000000000003,0,74.4,74.4,0,0,0,0,0,0,0,0
954776PC010200J,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14,8.526512829121202e-14
954776PC091500J,58.624999999999986,-1.2434497875801753e-14,-1.2434497875801753e-14,-1.2434497875801753e-14,-1.2434497875801753e-14,-1.2434497875801753e-14,-1.2434497875801753e-14,-1.2434497875801753e-14,-1.2434497875801753e-14,-1.2434497875801753e-14,-1.2434497875801753e-14,-1.2434497875801753e-14
954789PC010200J,316.36500000000007,563.0400000000001,671.3700000000001,966,852.84,311.5350000000001,354.66,1119.18,764.5200000000001,151.11000000000007,901.4850000000001,1089.5100000000002
954789PC010250J,0,0,346.38,582.015,953.5799999999999,1198.53,480.58500000000004,0,0,242.535,242.535,0
954789PC031000J,0,89.4,89.4,43.95,43.95,0,0,0,0,0,0,0
954789PC031000W,0,0,0,0,0,0,0,0,0,0,0,0
954789PC070200J,352.49999999999994,470.81499999999994,790.6899999999999,581.4399999999999,1105.8799999999999,844.3149999999998,461.81499999999994,699.1899999999999,734.625,497.24999999999994,521.625,748.6899999999999
954789PC091500J,89.125,119.25,206.5,87.25,88.875,88.875,45,89.5,117.25,87.75,15,0
954790PC031000N,0,0,0,43.65,126.15,82.5,0,41.1,41.1,108.44999999999999,188.7,80.25
954790PT020500J,0,159.75,159.75,0,0,0,0,0,0,0,0,0
954790PT021000A,0,0,0,0,0,0,0,0,0,0,0,0
954790PT021000J,490.95000000000005,246.3,0,0,202.95,432,229.05,190.5,190.5,0,404.85,404.85
954854PC020500J,54.899999999999984,46.94999999999999,46.94999999999999,-1.4210854715202004e-14,166.64999999999998,166.64999999999998,159.59999999999997,159.59999999999997,53.54999999999998,158.39999999999998,104.84999999999998,-1.4210854715202004e-14
954854PC020750J,0,0,0,102.9,102.9,0,0,0,0,0,0,0
954854PC021000J,1569.45,590.85,590.85,337.05,1143.45,2476.5,2603.25,1956.15,2517.6,2274.6,1608.3,2732.55
954854PC021000N,37.35,0,0,74.7,74.7,0,0,111.45,111.45,0,0,0
954913PC050500F,2422.24,2426.3999999999996,2854.08,2644.3199999999997,1884.1599999999999,2421.12,2918.24,2696.96,3275.2,3181.6,3090.4,3455.52
954913PC050750A,0,0,0,0,0,0,0,0,0,0,0,0
954913PC050750F,186.44999999999987,240.44999999999987,276.4499999999999,765.8999999999999,1331.3999999999999,936.7499999999999,148.79999999999984,-1.7053025658242404e-13,32.39999999999983,447.5999999999998,749.9999999999999,847.6499999999999
954913PC051000J,0,0,0,0,0,0,0,0,0,0,109.12,109.12
954913PC051100J,419.36,250.24,265.92,15.68,0,0,0,0,0,0,239.84,239.84
954964PC031000J,0,473.1,940.05,997.6500000000001,530.7,421.8,675.45,470.4,216.75,0,698.85,1093.5
955039PC042000J,135.46,135.46,0,0,150.02,150.02,0,145.08,145.08,0,0,0
955080PC020500J,231.45,178.5,160.2,278.25,487.95,534.3,324.75,56.10000000000001,273.75,273.75,1.4210854715202004e-14,1.4210854715202004e-14
955080PC021000J,286.8,31.94999999999999,26.24999999999999,-4.5000000000000115,-1.176836406102666e-14,-1.176836406102666e-14,-1.176836406102666e-14,-1.176836406102666e-14,108.44999999999999,108.44999999999999,-1.176836406102666e-14,-1.176836406102666e-14
955080PT021000J,9,0,0,0,0,0,0,0,0,0,0,0
955164PC010200A,0,0,0,0,0,0,0,0,0,0,0,0
955164PC031000A,0,0,0,0,0,0,0,0,0,0,0,0
